subID,alpha,theta,gamma,w,nll
219,0.72,1.5,0.79,-0.1,258.6173107598906
185,1.0,1.37,0.42,-0.5,165.24311078215752
247,1.0,1.5,0.59,-0.49,258.15205446052477
235,0.32,1.5,0.69,-0.52,236.31049032245113
213,0.11,0.0,0.0,0.5,468.13223288322513
245,1.0,1.14,0.97,1.0,182.75763431488994
225,0.27,1.02,0.89,0.35,249.58525888232475
231,0.28,1.5,1.0,-0.12,160.68537360567615
226,0.23,1.15,0.92,1.0,233.68022985980443
217,0.02,0.57,0.1,0.04,323.3630514029262
236,0.25,0.96,0.0,0.34,469.48040378020204
175,1.0,1.5,0.26,0.88,298.32483041384904
173,0.49,0.25,0.66,0.97,364.96154550040825
203,0.25,1.05,0.13,0.0,65.94128758395114
193,0.3,0.97,0.0,0.17,332.93022658282484
197,0.02,0.93,0.0,1.0,420.2936870610786
169,0.0,0.77,0.0,-0.01,418.004858998647
191,0.23,1.5,0.99,-1.0,215.64035066625937
227,0.0,0.77,0.0,-0.13,339.59603401182164
221,0.13,0.8,0.48,0.08,403.48626463745336
223,1.0,0.98,0.76,0.48,342.0479265641538
177,0.12,1.28,1.0,0.07,313.7905902796042
174,1.0,1.5,1.0,1.0,419.01316016694153
222,0.52,1.5,0.88,1.0,477.6267100390694
171,0.41,1.34,0.0,0.52,350.2121907348122
218,0.4,1.17,0.68,-0.02,289.2780526647009
201,0.11,0.61,0.48,1.0,396.76874027375925
243,0.13,1.4,0.58,-0.52,250.17017669261804
211,0.08,1.5,0.0,1.0,312.9758239731026
224,0.53,1.5,1.0,1.0,198.28566464203692
237,0.08,1.5,0.0,-0.77,358.31409168428684
187,0.3,0.65,0.69,0.57,263.108884907816
170,0.19,0.33,0.0,1.0,435.5837327722712
181,0.46,0.47,0.91,0.28,287.98169218452847
183,0.25,0.92,0.4,-0.08,406.0918152599899
198,0.03,0.8,0.0,0.08,394.4205800951405
215,0.09,1.13,0.71,-0.09,351.06322558271097
248,1.0,0.45,0.0,0.02,326.5509002291836
249,0.04,0.83,0.1,-0.01,276.62071742788237
