trial,subID,sim_choice,sim_attack,k
1,142,"[4, 5, 6, 5, 4, 3, 6, 5, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,143,"[3, 3, 2, 5, 4, 4, 5, 5, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,144,"[6, 7, 4, 5, 7, 7, 6, 6, 7, 7]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",1
1,145,"[3, 5, 5, 6, 3, 3, 4, 5, 1, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,146,"[4, 1, 3, 2, 2, 2, 3, 4, 1, 3]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,147,"[5, 4, 3, 6, 7, 5, 4, 5, 4, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,148,"[6, 3, 3, 4, 4, 4, 6, 4, 4, 2]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,149,"[7, 5, 7, 7, 7, 8, 6, 4, 7, 5]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
1,150,"[2, 1, 3, 1, 1, 3, 4, 3, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,151,"[6, 4, 6, 4, 6, 5, 7, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,152,"[6, 6, 5, 6, 7, 9, 6, 7, 7, 7]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,153,"[6, 6, 5, 7, 6, 7, 5, 5, 6, 5]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,154,"[2, 3, 4, 5, 7, 6, 6, 5, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,155,"[3, 5, 4, 4, 4, 3, 3, 2, 3, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,156,"[3, 3, 3, 4, 4, 3, 3, 3, 3, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,157,"[6, 6, 6, 6, 5, 6, 5, 5, 6, 5]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",1
1,158,"[1, 5, 4, 3, 3, 3, 5, 3, 4, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,159,"[3, 2, 6, 3, 1, 1, 2, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,160,"[6, 5, 4, 3, 4, 6, 5, 7, 6, 7]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",1
1,161,"[3, 1, 3, 2, 3, 3, 3, 2, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,162,"[3, 2, 6, 6, 4, 6, 5, 4, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,163,"[3, 5, 4, 2, 3, 2, 5, 3, 1, 3]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,164,"[7, 4, 8, 4, 3, 5, 3, 6, 5, 8]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,165,"[1, 6, 5, 3, 5, 2, 4, 2, 5, 8]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",1
1,166,"[3, 2, 1, 4, 3, 4, 5, 3, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,167,"[5, 2, 1, 3, 1, 2, 1, 1, 4, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,168,"[5, 7, 6, 4, 5, 5, 7, 7, 4, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,169,"[6, 5, 5, 4, 6, 5, 6, 7, 6, 6]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
1,170,"[6, 6, 5, 7, 6, 6, 6, 4, 7, 5]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",1
