,block,trial,room,subID,attack,selfBlame,jointMoney,partnerStep,playerStep,prediction,step_rt,predatorType,player_partner_diff,finalStep,playerID,confidence,partnerBlame,abs_pred_error,predator,outcome,abs_player_pred_diff,log_step_rt,partner_changed,partner_changed_rel,player_change,future_step_rt,player_change_rel
8708,1,18,76,146,False,-1.0,8,3,1,-1,8.0,1,-2,2,0,70,0.75,4,dangerous,harvest,2,2.0794415416798357,0.0,0.0,4.0,8.0,4.0
8709,1,18,76,147,False,0.75,8,1,3,9,2.083400249481201,1,2,2,1,80,-1.0,8,dangerous,harvest,6,0.7340012943153489,-8.0,8.0,0.0,1.5497010946273804,-0.0
8712,1,19,76,146,False,-1.0,32,3,5,-1,8.0,1,2,4,0,70,0.5,4,dangerous,harvest,6,2.0794415416798357,0.0,-0.0,0.0,1.6667003631591797,-0.0
8713,1,19,76,147,False,0.5,32,5,3,4,1.5497010946273804,1,-2,4,1,80,-1.0,1,dangerous,harvest,1,0.4380620701588284,4.0,4.0,0.0,1.3334002494812012,0.0
8716,1,20,76,146,False,0.5,32,3,5,7,1.6667003631591797,1,2,4,0,70,0.75,4,dangerous,harvest,2,0.5108458414571196,0.0,0.0,4.0,2.9667000770568848,-4.0
8717,1,20,76,147,False,0.75,32,5,3,6,1.3334002494812012,1,-2,4,1,80,0.5,1,dangerous,harvest,3,0.28773225830335086,0.0,-0.0,0.0,1.883400797843933,0.0
8720,1,21,76,146,False,1.0,72,3,9,9,2.9667000770568848,1,6,6,0,70,0.25,6,dangerous,harvest,0,1.0874502499358565,0.0,0.0,-6.0,2.132900714874268,6.0
8721,1,21,76,147,False,0.25,72,9,3,6,1.883400797843933,1,-6,6,1,80,1.0,3,dangerous,harvest,3,0.6330790777126876,4.0,-4.0,0.0,1.5324002504348757,0.0
8724,1,22,76,146,True,0.5,-20,3,3,7,2.132900714874268,1,0,3,0,70,0.5,4,dangerous,captured,4,0.7574828912301771,0.0,0.0,3.0,2.199200391769409,-0.0
8725,1,22,76,147,True,0.5,-20,3,3,7,1.5324002504348757,1,0,3,1,80,0.5,4,dangerous,captured,4,0.4268352972709134,-6.0,6.0,0.0,1.2165005207061768,-0.0
8728,1,23,76,146,False,-1.0,50,3,6,8,2.199200391769409,1,3,5,0,70,0.5,5,dangerous,harvest,2,0.7880938360106661,0.0,0.0,-1.0,3.083399534225464,1.0
8729,1,23,76,147,False,0.5,50,6,3,6,1.2165005207061768,1,-3,5,1,80,-1.0,0,dangerous,harvest,3,0.19597831127766327,3.0,0.0,0.0,2.1163010597229004,0.0
8732,1,24,76,146,True,-1.0,-20,3,5,5,3.083399534225464,1,2,4,0,70,0.5,2,dangerous,captured,0,1.1260327331853448,0.0,0.0,1.0,1.8997009992599487,-1.0
8733,1,24,76,147,True,0.5,-20,5,3,7,2.1163010597229004,1,-2,4,1,80,-1.0,2,dangerous,captured,4,0.7496697816273769,-1.0,1.0,0.0,0.9991002678871156,0.0
8736,1,25,76,146,True,-1.0,-20,3,6,6,1.8997009992599487,1,3,5,0,70,0.25,3,dangerous,captured,0,0.641696504978071,0.0,0.0,-1.0,2.4001004695892334,1.0
8737,1,25,76,147,True,0.25,-20,6,3,6,0.9991002678871156,1,-3,5,1,80,-1.0,0,dangerous,captured,3,-0.000900137114768912,1.0,-1.0,0.0,1.1166003942489624,0.0
8740,1,26,76,146,True,-1.0,-20,3,5,8,2.4001004695892334,1,2,4,0,70,0.5,5,dangerous,captured,3,0.8755105988065444,0.0,0.0,-1.0,2.049700736999512,1.0
8741,1,26,76,147,True,0.5,-20,5,3,7,1.1166003942489624,1,-2,4,1,80,-1.0,2,dangerous,captured,4,0.11028870697391238,-1.0,1.0,0.0,1.2334007024765017,0.0
8744,1,27,76,146,True,0.75,-20,3,4,7,2.049700736999512,1,1,4,0,70,0.25,4,dangerous,captured,3,0.7176938005424571,0.0,0.0,5.0,2.917599678039551,-5.0
8745,1,27,76,147,True,0.25,-20,4,3,7,1.2334007024765017,1,-1,4,1,80,0.75,3,dangerous,captured,4,0.2097751531198489,-1.0,1.0,0.0,1.666701078414917,0.0
8748,1,28,76,146,False,1.0,72,3,9,9,2.917599678039551,1,6,6,0,70,0.0,6,dangerous,harvest,0,1.0707612501612,0.0,0.0,-5.0,3.999799251556397,5.0
8749,1,28,76,147,False,0.0,72,9,3,8,1.666701078414917,1,-6,6,1,80,1.0,1,dangerous,harvest,5,0.5108462706017936,5.0,-5.0,-1.0,2.0167012214660645,-1.0
8752,1,29,76,146,False,-1.0,18,2,4,7,3.999799251556397,1,2,3,0,70,0.5,5,dangerous,harvest,3,1.3862441727495747,-1.0,-1.0,-1.0,2.1827008724212646,1.0
8753,1,29,76,147,False,0.5,18,4,2,8,2.0167012214660645,1,-2,3,1,80,-1.0,4,dangerous,harvest,6,0.7014631178391163,-5.0,5.0,7.0,2.467700481414795,7.0
8642,2,1,76,146,False,0.5,50,5,4,-1,4.366797447,0,-1,5,0,70,0.5,6,safe,harvest,5,1.4740298907851694,,,-2.0,8.0,-2.0
8643,2,1,76,147,False,0.5,50,4,5,7,2.817800998687744,0,1,5,1,80,0.5,3,safe,harvest,2,1.0359567930580653,,,1.0,2.666599988937378,-1.0
8646,2,2,76,146,False,0.75,32,6,2,-1,8.0,0,-4,4,0,70,0.5,7,safe,harvest,3,2.0794415416798357,1.0,-1.0,2.0,8.016487121582031,2.0
8647,2,2,76,147,False,0.5,32,2,6,5,2.666599988937378,0,4,4,1,80,0.75,3,safe,harvest,1,0.9808042485506341,-2.0,-2.0,-1.0,3.5662994384765625,1.0
8650,2,3,76,146,False,0.25,50,5,4,-1,8.016487121582031,0,-1,5,0,70,0.75,6,safe,harvest,5,2.081500311156602,-1.0,1.0,-3.0,8.0,-3.0
8651,2,3,76,147,False,0.75,50,4,5,3,3.5662994384765625,0,1,5,1,80,0.25,1,safe,harvest,2,1.2715284863240897,2.0,2.0,4.0,2.282700300216675,-4.0
8654,2,4,76,146,False,0.5,50,9,1,-1,8.0,0,-8,5,0,70,0.5,10,safe,harvest,2,2.0794415416798357,4.0,-4.0,3.0,4.0666985511779785,3.0
8655,2,4,76,147,False,0.5,50,1,9,5,2.282700300216675,0,8,5,1,80,0.5,4,safe,harvest,4,0.8253590843866759,-3.0,-3.0,-4.0,1.6332002878189087,4.0
8658,2,5,76,146,False,0.25,50,5,4,-1,4.0666985511779785,0,-1,5,0,70,0.75,6,safe,harvest,5,1.4028315034939662,-4.0,4.0,5.0,4.350297451019287,5.0
8659,2,5,76,147,False,0.75,50,4,5,3,1.6332002878189087,0,1,5,1,80,0.25,1,safe,harvest,2,0.4905414566933126,3.0,3.0,1.0,1.683501124382019,-1.0
8662,2,6,76,146,False,1.0,128,6,9,9,4.350297451019287,0,3,8,0,70,0.25,3,safe,harvest,0,1.4702442223074819,1.0,-1.0,-2.0,8.0,2.0
8663,2,6,76,147,False,0.25,128,9,6,4,1.683501124382019,0,-3,8,1,80,1.0,5,safe,harvest,2,0.5208756275023563,5.0,5.0,1.0,1.817100167274475,1.0
8666,2,7,76,146,False,-1.0,98,7,7,-1,8.0,0,0,7,0,70,1.0,8,safe,harvest,8,2.0794415416798357,1.0,1.0,-3.0,1.849501132965088,0.0
8667,2,7,76,147,False,1.0,98,7,7,6,1.817100167274475,0,0,7,1,80,-1.0,1,safe,harvest,1,0.5972419157286044,-2.0,2.0,-2.0,1.6332002878189087,0.0
8670,2,8,76,146,False,-1.0,50,5,4,5,1.849501132965088,0,-1,5,0,70,0.75,0,safe,harvest,1,0.6149159448693069,-2.0,-0.0,5.0,5.3491950035095215,5.0
8671,2,8,76,147,False,0.75,50,4,5,7,1.6332002878189087,0,1,5,1,80,-1.0,3,safe,harvest,2,0.4905414566933126,-3.0,-0.0,0.0,1.3993005752563477,-0.0
8674,2,9,76,146,True,0.75,-20,5,9,8,5.3491950035095215,0,4,7,0,70,0.25,3,safe,captured,1,1.6769460829529412,0.0,-0.0,-5.0,2.3667006492614746,5.0
8675,2,9,76,147,True,0.25,-20,9,5,4,1.3993005752563477,0,-4,7,1,80,0.75,5,safe,captured,1,0.3359725226823888,5.0,5.0,4.0,1.9171011447906487,4.0
8678,2,10,76,146,True,0.25,-20,9,4,2,2.3667006492614746,0,-5,7,0,70,1.0,7,safe,captured,2,0.8614968541189495,4.0,4.0,0.0,3.483499526977539,0.0
8679,2,10,76,147,True,1.0,-20,4,9,7,1.9171011447906487,0,5,7,1,80,0.25,3,safe,captured,2,0.6508142246907588,-5.0,5.0,-3.0,2.2502009868621826,3.0
8682,2,11,76,146,False,0.75,50,6,4,8,3.483499526977539,0,-2,5,0,70,0.5,2,safe,harvest,4,1.2480373996986027,-3.0,3.0,4.0,3.066599607467652,4.0
8683,2,11,76,147,False,0.5,50,4,6,4,2.2502009868621826,0,2,5,1,80,0.75,0,safe,harvest,2,0.8110195397211691,0.0,0.0,-1.0,1.4674007892608645,1.0
8686,2,12,76,146,True,0.25,-20,5,8,3,3.066599607467652,0,3,7,0,70,0.25,2,safe,captured,5,1.1205693280176823,-1.0,1.0,-1.0,2.8833999633789062,1.0
8687,2,12,76,147,True,0.25,-20,8,5,6,1.4674007892608645,0,-3,7,1,80,0.25,2,safe,captured,1,0.38349266516108804,4.0,4.0,0.0,1.3009003400802612,0.0
8690,2,13,76,146,True,1.0,-20,5,7,8,2.8833999633789062,0,2,6,0,70,0.25,3,safe,captured,1,1.0589701406950025,0.0,0.0,-4.0,2.450201272964477,4.0
8691,2,13,76,147,True,0.25,-20,7,5,6,1.3009003400802612,0,-2,6,1,80,1.0,1,safe,captured,1,0.26305659404456055,-1.0,1.0,3.0,1.550000548362732,3.0
8694,2,14,76,146,False,0.75,72,8,3,8,2.450201272964477,0,-5,6,0,70,0.75,0,safe,harvest,5,0.8961701734127248,3.0,3.0,3.0,8.0,3.0
8695,2,14,76,147,False,0.75,72,3,8,8,1.550000548362732,0,5,6,1,80,0.75,5,safe,harvest,0,0.4382552847135004,-4.0,4.0,-3.0,1.2659002542495728,3.0
8698,2,15,76,146,True,-1.0,-20,5,6,8,8.0,0,1,6,0,70,0.25,3,safe,captured,2,2.0794415416798357,-3.0,3.0,-5.0,4.79959774,5.0
8699,2,15,76,147,True,0.25,-20,6,5,7,1.2659002542495728,0,-1,6,1,80,-1.0,1,safe,captured,2,0.2357835325055363,3.0,3.0,2.0,3.516800165176392,2.0
8702,2,16,76,146,False,0.75,32,7,1,-1,4.79959774,0,-6,4,0,70,0.5,8,safe,harvest,2,1.5685321102354133,2.0,2.0,4.0,8.0,4.0
8703,2,16,76,147,False,0.5,32,1,7,7,3.516800165176392,0,6,4,1,80,0.75,6,safe,harvest,0,1.2575515321949735,-5.0,5.0,-3.0,1.3500007390975952,3.0
8706,2,17,76,146,False,-1.0,50,4,5,-1,8.0,0,1,5,0,70,0.0,5,safe,harvest,6,2.0794415416798357,-3.0,3.0,-4.0,8.0,4.0
8707,2,17,76,147,False,0.0,50,5,4,6,1.3500007390975952,0,-1,5,1,80,-1.0,1,safe,harvest,2,0.30010513992988835,4.0,4.0,2.0,1.5001004934310913,2.0
8710,2,18,76,146,False,-1.0,32,6,1,-1,8.0,0,-5,4,0,70,0.75,7,safe,harvest,2,2.0794415416798357,2.0,2.0,4.0,8.0,4.0
8711,2,18,76,147,False,0.75,32,1,6,6,1.5001004934310913,0,5,4,1,80,-1.0,5,safe,harvest,0,0.4055321014847856,-4.0,4.0,2.0,1.8167012929916384,-2.0
8714,2,19,76,146,True,-1.0,-20,8,5,-1,8.0,0,-3,7,0,70,1.0,9,safe,captured,6,2.0794415416798357,2.0,-2.0,2.0,8.0,2.0
8715,2,19,76,147,True,1.0,-20,5,8,4,1.8167012929916384,0,3,7,1,80,-1.0,1,safe,captured,4,0.5970223801877664,4.0,4.0,-3.0,0.9999001026153564,3.0
8718,2,20,76,146,False,0.5,72,5,7,-1,8.0,0,2,6,0,70,0.25,6,safe,harvest,8,2.0794415416798357,-3.0,3.0,-6.0,1.3658007383346558,6.0
8719,2,20,76,147,False,0.25,72,7,5,4,0.9999001026153564,0,-2,6,1,80,0.5,3,safe,harvest,1,-9.990237471961713e-05,2.0,2.0,0.0,1.115600347518921,0.0
8722,2,21,76,146,False,0.0,18,5,1,5,1.3658007383346558,0,-4,3,0,70,0.5,0,safe,harvest,4,0.3117408781323875,0.0,0.0,0.0,0.8332003355026245,0.0
8723,2,21,76,147,False,0.5,18,1,5,4,1.115600347518921,0,4,3,1,80,0.0,3,safe,harvest,1,0.10939268827968265,-6.0,6.0,0.0,1.966000795,-0.0
8726,2,22,76,146,False,0.0,18,5,1,5,0.8332003355026245,0,-4,3,0,70,0.5,0,safe,harvest,4,-0.18248116692782496,0.0,-0.0,0.0,1.2167001962661743,0.0
8727,2,22,76,147,False,0.5,18,1,5,3,1.966000795,0,4,3,1,80,0.0,2,safe,harvest,2,0.6760014260992573,0.0,0.0,0.0,1.2325003147125244,-0.0
8730,2,23,76,146,False,0.25,18,5,1,7,1.2167001962661743,0,-4,3,0,70,0.5,2,safe,harvest,6,0.19614243712149768,0.0,-0.0,0.0,2.899499893188477,0.0
8731,2,23,76,147,False,0.5,18,1,5,3,1.2325003147125244,0,4,3,1,80,0.25,2,safe,harvest,2,0.20904488227952292,0.0,0.0,-1.0,1.4497003555297852,1.0
8734,2,24,76,146,False,0.0,18,4,1,8,2.899499893188477,0,-3,3,0,70,0.5,4,safe,harvest,7,1.0645382714964466,-1.0,1.0,7.0,6.917089462280273,7.0
8735,2,24,76,147,False,0.5,18,1,4,2,1.4497003555297852,0,3,3,1,80,0.0,1,safe,harvest,2,0.37135688371838,0.0,0.0,2.0,1.7010009288787842,-2.0
8738,2,25,76,146,True,0.5,-20,6,8,9,6.917089462280273,0,2,7,0,70,0.25,3,safe,captured,1,1.93399508321708,2.0,-2.0,-4.0,3.51659894,4.0
8739,2,25,76,147,True,0.25,-20,8,6,2,1.7010009288787842,0,-2,7,1,80,0.5,6,safe,captured,4,0.531216859491638,7.0,7.0,-1.0,1.0495002269744873,-1.0
8742,2,26,76,146,True,0.75,-20,5,4,8,3.51659894,0,-1,5,0,70,1.0,3,safe,captured,4,1.257494312300741,-1.0,-1.0,-1.0,1.8666014671325684,-1.0
8743,2,26,76,147,True,1.0,-20,4,5,6,1.0495002269744873,0,1,5,1,80,0.75,2,safe,captured,1,0.04831407654769094,-4.0,4.0,0.0,1.1171003580093384,-0.0
8746,2,27,76,146,False,0.5,32,5,3,7,1.8666014671325684,0,-2,4,0,70,0.5,2,safe,harvest,4,0.6241193801411474,0.0,-0.0,0.0,1.650100827217102,0.0
8747,2,27,76,147,False,0.5,32,3,5,6,1.1171003580093384,0,2,4,1,80,0.5,3,safe,harvest,1,0.11073636207562616,-1.0,-1.0,-1.0,1.1840004920959473,1.0
8750,2,28,76,146,False,0.0,32,4,3,3,1.650100827217102,0,-1,4,0,70,0.5,1,safe,harvest,0,0.5008363934498121,-1.0,1.0,0.0,1.9156010150909424,0.0
8751,2,28,76,147,False,0.5,32,3,4,6,1.1840004920959473,0,1,4,1,80,0.0,3,safe,harvest,2,0.16889895208330466,0.0,0.0,0.0,2.033200502,-0.0
8754,2,29,76,146,False,0.5,32,4,3,0,1.9156010150909424,0,-1,4,0,70,0.75,4,safe,harvest,3,0.6500314193937475,0.0,-0.0,4.0,2.333900213241577,4.0
8755,2,29,76,147,False,0.75,32,3,4,6,2.033200502,0,1,4,1,80,0.5,3,safe,harvest,2,0.7096111534920161,0.0,0.0,1.0,1.616600751876831,-1.0
8760,1,1,77,148,False,0.5,128,8,8,5,8.0,0,0,8,0,80,0.5,3,safe,harvest,3,2.0794415416798357,,,-4.0,3.5629985332489014,0.0
8761,1,1,77,149,False,0.5,128,8,8,7,8.0,0,0,8,1,70,0.5,1,safe,harvest,1,2.0794415416798357,,,0.0,6.805384159088135,-0.0
8764,1,2,77,148,False,0.25,72,8,4,5,3.5629985332489014,0,-4,6,0,80,0.75,3,safe,harvest,1,1.2706024749617848,0.0,0.0,1.0,2.5638999938964844,1.0
8765,1,2,77,149,False,0.75,72,4,8,7,6.805384159088135,0,4,6,1,70,0.25,3,safe,harvest,1,1.9177140869844254,-4.0,-0.0,-1.0,2.870000362,1.0
8768,1,3,77,148,False,0.5,72,7,5,5,2.5638999938964844,0,-2,6,0,80,0.75,2,safe,harvest,0,0.9415295343572214,-1.0,1.0,-1.0,2.5139992237091064,-1.0
8769,1,3,77,149,False,0.75,72,5,7,7,2.870000362,0,2,6,1,70,0.5,2,safe,harvest,0,1.054312155903926,1.0,1.0,0.0,2.5352015495300293,-0.0
8772,1,4,77,148,False,0.75,72,7,4,6,2.5139992237091064,0,-3,6,0,80,0.75,1,safe,harvest,2,0.9218748013808586,0.0,-0.0,1.0,1.7980002164840698,1.0
8773,1,4,77,149,False,0.75,72,4,7,6,2.5352015495300293,0,3,6,1,70,0.75,2,safe,harvest,1,0.9302731406006152,-1.0,-1.0,0.0,3.235799789428711,-0.0
8776,1,5,77,148,False,0.25,72,7,5,6,1.7980002164840698,0,-2,6,0,80,0.75,1,safe,harvest,1,0.5866750564521297,0.0,-0.0,0.0,2.380699396133423,0.0
8777,1,5,77,149,False,0.75,72,5,7,6,3.235799789428711,0,2,6,1,70,0.25,1,safe,harvest,1,1.1742761275136013,1.0,1.0,0.0,2.051401138305664,-0.0
8780,1,6,77,148,True,0.5,-20,7,5,6,2.380699396133423,0,-2,6,0,80,0.75,1,safe,captured,1,0.8673943084354445,0.0,-0.0,1.0,2.480400800704956,1.0
8781,1,6,77,149,True,0.75,-20,5,7,6,2.051401138305664,0,2,6,1,70,0.5,1,safe,captured,1,0.7185230417831245,0.0,0.0,0.0,2.7856009006500244,-0.0
8784,1,7,77,148,True,0.75,-20,7,6,7,2.480400800704956,0,-1,7,0,80,0.75,0,safe,captured,1,0.9084201603063687,0.0,-0.0,-1.0,1.781399488449097,-1.0
8785,1,7,77,149,True,0.75,-20,6,7,5,2.7856009006500244,0,1,7,1,70,0.75,1,safe,captured,2,1.024463613355265,1.0,1.0,0.0,2.135000944137573,-0.0
8788,1,8,77,148,True,0.5,-20,7,5,4,1.781399488449097,0,-2,6,0,80,0.75,3,safe,captured,1,0.577399284853301,0.0,-0.0,1.0,1.7482006549835205,1.0
8789,1,8,77,149,True,0.75,-20,5,7,5,2.135000944137573,0,2,6,1,70,0.5,0,safe,captured,2,0.7584670888994938,-1.0,-1.0,0.0,2.2685015201568604,-0.0
8792,1,9,77,148,True,0.25,-20,7,6,5,1.7482006549835205,0,-1,7,0,80,0.75,2,safe,captured,1,0.5585870618258441,0.0,-0.0,-3.0,1.4154000282287598,-3.0
8793,1,9,77,149,True,0.75,-20,6,7,5,2.2685015201568604,0,1,7,1,70,0.25,1,safe,captured,2,0.8191194902370903,1.0,1.0,0.0,2.118400812149048,-0.0
8796,1,10,77,148,False,0.75,50,7,3,4,1.4154000282287598,0,-4,5,0,80,0.5,3,safe,harvest,1,0.34741219660356276,0.0,-0.0,2.0,1.7982001304626465,2.0
8797,1,10,77,149,False,0.5,50,3,7,5,2.118400812149048,0,4,5,1,70,0.75,2,safe,harvest,2,0.7506614701389943,-3.0,-3.0,0.0,3.2024996280670166,-0.0
8800,1,11,77,148,True,0.5,-20,7,5,7,1.7982001304626465,0,-2,6,0,80,0.5,0,safe,captured,2,0.5867862371203327,0.0,-0.0,-1.0,2.0811004638671875,-1.0
8801,1,11,77,149,True,0.5,-20,5,7,5,3.2024996280670166,0,2,6,1,70,0.5,0,safe,captured,2,1.1639316386504213,2.0,2.0,0.0,2.201500415802002,-0.0
8804,1,12,77,148,False,0.75,72,7,4,5,2.0811004638671875,0,-3,6,0,80,0.5,2,safe,harvest,1,0.7328968229723971,0.0,-0.0,3.0,3.063199996948242,3.0
8805,1,12,77,149,False,0.5,72,4,7,5,2.201500415802002,0,3,6,1,70,0.75,1,safe,harvest,2,0.7891391350857871,-1.0,-1.0,0.0,3.135899782180786,-0.0
8808,1,13,77,148,False,0.5,98,7,7,5,3.063199996948242,0,0,7,0,80,0.5,2,safe,harvest,2,1.119460120184683,0.0,-0.0,-2.0,1.3823002576828003,0.0
8809,1,13,77,149,False,0.5,98,7,7,5,3.135899782180786,0,0,7,1,70,0.5,2,safe,harvest,2,1.1429161447647593,3.0,3.0,0.0,2.5687003135681152,-0.0
8812,1,14,77,148,False,0.75,72,7,5,5,1.3823002576828003,0,-2,6,0,80,0.5,2,safe,harvest,0,0.32374896490413074,0.0,0.0,0.0,1.5322000980377195,0.0
8813,1,14,77,149,False,0.5,72,5,7,6,2.5687003135681152,0,2,6,1,70,0.75,1,safe,harvest,1,0.9434000564254541,-2.0,-0.0,0.0,4.203398704528809,-0.0
8816,1,15,77,148,False,0.5,72,7,5,6,1.5322000980377195,0,-2,6,0,80,0.5,1,safe,harvest,1,0.4267046750855178,0.0,-0.0,0.0,1.7980005741119385,0.0
8817,1,15,77,149,False,0.5,72,5,7,5,4.203398704528809,0,2,6,1,70,0.5,0,safe,harvest,2,1.4358934134150976,0.0,0.0,1.0,3.7195003032684326,-1.0
8820,1,16,77,148,False,0.25,98,8,5,3,1.7980005741119385,0,-3,7,0,80,0.5,5,safe,harvest,2,0.5866752553552388,1.0,-1.0,-1.0,2.0313007831573486,-1.0
8821,1,16,77,149,False,0.5,98,5,8,5,3.7195003032684326,0,3,7,1,70,0.25,0,safe,harvest,3,1.3135893321839869,0.0,0.0,0.0,3.202499389648437,-0.0
8824,1,17,77,148,False,0.5,72,8,4,6,2.0313007831573486,0,-4,6,0,80,0.75,2,safe,harvest,2,0.7086763677223947,0.0,-0.0,2.0,2.513799905776977,2.0
8825,1,17,77,149,False,0.75,72,4,8,5,3.202499389648437,0,4,6,1,70,0.5,1,safe,harvest,3,1.163931564202766,-1.0,-1.0,0.0,4.136598110198975,-0.0
8828,1,18,77,148,False,0.25,98,8,6,5,2.513799905776977,0,-2,7,0,80,0.75,3,safe,harvest,1,0.9217955150262925,0.0,-0.0,-1.0,2.197700262069702,-1.0
8829,1,18,77,149,False,0.75,98,6,8,5,4.136598110198975,0,2,7,1,70,0.25,1,safe,harvest,3,1.4198737375341144,2.0,2.0,0.0,3.5194997787475586,-0.0
8832,1,19,77,148,True,0.5,-20,8,5,7,2.197700262069702,0,-3,7,0,80,0.75,1,safe,captured,2,0.7874114781972805,0.0,-0.0,0.0,1.2984999418258667,0.0
8833,1,19,77,149,True,0.75,-20,5,8,5,3.5194997787475586,0,3,7,1,70,0.5,0,safe,captured,3,1.2583188712013105,-1.0,-1.0,-1.0,3.185600996017456,1.0
8836,1,20,77,148,False,0.5,72,7,5,4,1.2984999418258667,0,-2,6,0,80,0.75,3,safe,harvest,1,0.2612097073196383,-1.0,1.0,-1.0,1.0489002466201782,-1.0
8837,1,20,77,149,False,0.75,72,5,7,5,3.185600996017456,0,2,6,1,70,0.5,0,safe,harvest,2,1.1586409669901818,0.0,0.0,1.0,2.1016011238098145,-1.0
8840,1,21,77,148,True,0.25,-20,8,4,4,1.0489002466201782,0,-4,6,0,80,0.5,4,safe,captured,0,0.04774223110807273,1.0,-1.0,0.0,1.4320005178451538,0.0
8841,1,21,77,149,True,0.5,-20,4,8,5,2.1016011238098145,0,4,6,1,70,0.25,1,safe,captured,3,0.7426994941291597,-1.0,-1.0,0.0,3.336199283599853,-0.0
8844,1,22,77,148,False,0.25,72,8,4,6,1.4320005178451538,0,-4,6,0,80,0.75,2,safe,harvest,2,0.3590724301620992,0.0,-0.0,0.0,1.4315004348754885,0.0
8845,1,22,77,149,False,0.75,72,4,8,5,3.336199283599853,0,4,6,1,70,0.25,1,safe,harvest,3,1.2048322200024233,0.0,0.0,0.0,3.636198997497559,-0.0
8848,1,23,77,148,False,0.25,72,8,4,4,1.4315004348754885,0,-4,6,0,80,0.75,4,safe,harvest,0,0.35872314934605887,0.0,-0.0,-1.0,1.864499807357788,-1.0
8849,1,23,77,149,False,0.75,72,4,8,5,3.636198997497559,0,4,6,1,70,0.25,1,safe,harvest,3,1.2909389046024196,0.0,0.0,0.0,1.984901666641236,-0.0
8852,1,24,77,148,False,0.75,72,8,3,7,1.864499807357788,0,-5,6,0,80,0.75,1,safe,harvest,4,0.6229928173156218,0.0,-0.0,4.0,2.729999542236328,4.0
8853,1,24,77,149,False,0.75,72,3,8,5,1.984901666641236,0,5,6,1,70,0.75,2,safe,harvest,3,0.6855693746960938,-1.0,-1.0,1.0,1.9015010595321653,-1.0
8856,1,25,77,148,False,0.25,128,9,7,5,2.729999542236328,0,-2,8,0,80,1.0,4,safe,harvest,2,1.0043014415178537,1.0,-1.0,0.0,2.6138994693756104,0.0
8857,1,25,77,149,False,1.0,128,7,9,4,1.9015010595321653,0,2,8,1,70,0.25,3,safe,harvest,5,0.6426436055946286,4.0,4.0,0.0,2.218400478363037,-0.0
8860,1,26,77,148,True,0.5,-20,9,7,7,2.6138994693756104,0,-2,8,0,80,0.75,2,safe,captured,0,0.9608431559221642,0.0,-0.0,-3.0,1.1984002590179443,-3.0
8861,1,26,77,149,True,0.75,-20,7,9,5,2.218400478363037,0,2,8,1,70,0.5,2,safe,captured,4,0.7967864309536656,0.0,0.0,-1.0,3.185800552368164,1.0
8864,1,27,77,148,False,0.5,72,8,4,6,1.1984002590179443,0,-4,6,0,80,0.75,2,safe,harvest,2,0.18098754991726354,-1.0,1.0,1.0,2.7639992237091064,1.0
8865,1,27,77,149,False,0.75,72,4,8,5,3.185800552368164,0,4,6,1,70,0.5,1,safe,harvest,3,1.1587036082628306,-3.0,-3.0,1.0,2.051701784133911,-1.0
8868,1,28,77,148,False,0.25,98,9,5,7,2.7639992237091064,0,-4,7,0,80,1.0,2,safe,harvest,2,1.0166786250476079,1.0,-1.0,-1.0,1.5484997034072876,-1.0
8869,1,28,77,149,False,1.0,98,5,9,5,2.051701784133911,0,4,7,1,70,0.25,0,safe,harvest,4,0.718669587377748,1.0,1.0,0.0,4.320097446,-0.0
8872,1,29,77,148,True,0.25,-20,9,4,6,1.5484997034072876,0,-5,7,0,80,0.75,3,safe,captured,2,0.43728652889560815,0.0,-0.0,0.0,1.5979002714157104,0.0
8873,1,29,77,149,True,0.75,-20,4,9,5,4.320097446,0,5,7,1,70,0.25,1,safe,captured,4,1.4632779589460594,-1.0,-1.0,0.0,3.0857999324798584,-0.0
8762,2,1,77,148,False,0.5,32,5,2,5,1.6481001377105713,1,-3,4,0,80,0.75,0,dangerous,harvest,3,0.49962319281516343,,,2.0,1.6816006898880005,2.0
8763,2,1,77,149,False,0.75,32,2,5,4,2.1681008338928223,1,3,4,1,70,0.5,2,dangerous,harvest,1,0.7738515925940039,,,1.0,1.8347004652023315,-1.0
8766,2,2,77,148,True,0.5,-20,6,4,4,1.6816006898880005,1,-2,5,0,80,0.5,2,dangerous,captured,0,0.5197461313973639,1.0,-1.0,-1.0,1.7815004587173462,-1.0
8767,2,2,77,149,True,0.5,-20,4,6,3,1.8347004652023315,1,2,5,1,70,0.5,1,dangerous,captured,3,0.6068812339602153,2.0,2.0,0.0,2.4519004821777344,-0.0
8770,2,3,77,148,False,0.5,50,6,3,6,1.7815004587173462,1,-3,5,0,80,0.75,0,dangerous,harvest,3,0.5774559635531094,0.0,-0.0,1.0,1.6812002658843994,1.0
8771,2,3,77,149,False,0.75,50,3,6,4,2.4519004821777344,1,3,5,1,70,0.5,1,dangerous,harvest,2,0.8968634308627681,-1.0,-1.0,0.0,2.101701021194458,-0.0
8774,2,4,77,148,False,0.5,50,6,4,6,1.6812002658843994,1,-2,5,0,80,0.5,0,dangerous,harvest,2,0.5195079823003701,0.0,-0.0,0.0,1.5824002027511597,0.0
